qseqid	pident	min_pident	K	P	C	O	F	G	S
KC984272.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Tadorna	Tadorna tadorna
KC984273.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Ladigesocypris	Ladigesocypris ghigii
KC993984.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
KC993993.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
KF030962.1	100	99	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KF030963.1	100	99	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Anodonta	Anodonta anatina
KF056297.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
KF156760.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas poecilorhyncha
KF161078.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
KF203133.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas crecca
KF226724.1	100	99	Eukaryota	unknown	Oomycota	Saprolegniales	Saprolegniaceae	Achlya	Achlya hypogyna
KF226725.1	100	99	Eukaryota	unknown	Oomycota	Saprolegniales	Saprolegniaceae	Thraustotheca	Thraustotheca clavata
KF256867.1	100	99	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Lamelligomphus	Lamelligomphus ringens
KF273188.1	100	99	Eukaryota	Arthropoda	Insecta	Hemiptera	Miridae	unknown	Miridae gen. n. sp. Australia 353
KF289829.1	100	99	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Amaurornis	Amaurornis phoenicurus
KF312717.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas acuta
KF360159.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Mercenaria	Mercenaria mercenaria
KF360160.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Mercenaria	Mercenaria mercenaria
KF360161.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Mercenaria	Mercenaria mercenaria
KF360162.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Mercenaria	Mercenaria mercenaria
KF360163.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Mercenaria	Mercenaria mercenaria
KF360165.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Mercenaria	Mercenaria mercenaria
KF363951.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Arcticidae	Arctica	Arctica islandica
KF363952.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Arcticidae	Arctica	Arctica islandica
KF415300.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Amblyeleotris	Amblyeleotris gymnocephala
KF415312.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Babka	Babka gymnotrachelus
KF415339.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Cryptocentrus	Cryptocentrus caeruleomaculatus
KF415344.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Didogobius	Didogobius kochi
KF415394.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gymnogobius	Gymnogobius breunigii
KF415395.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gymnogobius	Gymnogobius urotaenia
KF415416.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Millerigobius	Millerigobius macrocephalus
KF415440.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Odontobutidae	Perccottus	Perccottus glenii
KF415458.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Chriolepis	Chriolepis semisquamatum
KF415478.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Sufflogobius	Sufflogobius bibarbatus
KF425525.1	100	99	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Gallirallus	Gallirallus australis
KF437906.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Aix	Aix galericulata
KF438104.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Cloeon	Cloeon dipterum
KF438105.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis rhodani
KF438106.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis ingridae
KF438107.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis cyrneus
KF438108.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis ingridae
KF438109.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis rhodani
KF438110.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis rhodani
KF438111.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis canariensis
KF438112.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis canariensis
KF438113.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis pseudorhodani
KF438115.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Cloeon	Cloeon peregrinator
KF438116.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis enigmaticus
KF438117.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis atlanticus
KF438118.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis rhodani
KF438119.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis rhodani
KF438120.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Cloeon	Cloeon dipterum
KF438121.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis pseudorhodani
KF438122.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis canariensis
KF438123.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis sp. SR-2014
KF451240.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
KF451739.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
KF483251.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium nitidum
KF483270.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
KF483275.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium zugmayeri
KF483280.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
KF483282.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium sp. I CN14/1
KF483283.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium zugmayeri
KF483287.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
KF483288.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium personatum
KF483293.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium casertanum
KF483296.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium viridarium
KF483298.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium maasseni
KF483299.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium cf. casertanum UGSB 10556
KF483300.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
KF483301.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium edlaueri
KF483302.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium edlaueri
KF483313.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium atkinsonianum
KF483316.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium casertanum
KF483317.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium cf. nitidum UGSB 9064
KF483318.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium personatum
KF483323.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium costulosum
KF499165.1	100	99	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Ptycta	Ptycta molokaiensis
KF499223.1	100	99	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Ptycta	Ptycta apicantha
KF528921.1	100	99	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	Monochamus	Monochamus carolinensis
KF534726.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Alburnus	Alburnus chalcoides
KF540552.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
KF540663.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
KF562761.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas chathamica
KF575561.1	100	99	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes moestus
KF644582.1	100	99	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	Fulica atra
KF644583.1	100	99	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Eulabeornis	Eulabeornis castaneoventris
KF644584.1	100	99	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Lewinia	Lewinia muelleri
KF684946.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Tadorna	Tadorna ferruginea
KF701060.1	100	99	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Gallirallus	Gallirallus australis
KF701062.1	100	99	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Porphyrio	Porphyrio porphyrio
KF741306.1	100	99	Eukaryota	Arthropoda	Insecta	Megaloptera	Corydalidae	Protohermes	Protohermes costalis
KF741308.1	100	99	Eukaryota	Arthropoda	Insecta	Megaloptera	Corydalidae	Protohermes	Protohermes xanthodes
KF751616.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas poecilorhyncha
KF800698.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cygnus	Cygnus columbianus
KF828224.1	100	99	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Thymopides	Thymopides grobovi
KF849914.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
KF849960.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
KF908854.1	100	99	Eukaryota	Chordata	Aves	Galliformes	Phasianidae	Gallus	Gallus gallus
KF908858.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos
KF908859.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos
KF944522.1	100	99	Eukaryota	Arthropoda	Insecta	Megaloptera	Corydalidae	Protohermes	Protohermes costalis
KJ002971.1	100	99	Eukaryota	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Menimus	Menimus crassus
KJ124555.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser cygnoides
KJ128677.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Ballerus	Ballerus ballerus
KJ128678.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Ballerus	Ballerus ballerus
KJ128680.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Blicca	Blicca bjoerkna
KJ128683.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Vimba	Vimba vimba
KJ128809.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius cephalus
KJ128810.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus idus
KJ128812.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus leuciscus
KJ128883.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Rutilus	Rutilus rutilus
KJ128884.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Rutilus	Rutilus rutilus
KJ128895.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Scardinius	Scardinius erythrophthalmus
KJ128904.1	100	99	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus glanis
KJ129611.1	100	99	Eukaryota	Porifera	Demospongiae	Polymastiida	Polymastiidae	Polymastia	Polymastia littoralis
KJ131391.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Nycteribiidae	Nycteribia	Nycteribia schmidlii
KJ131392.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Nycteribiidae	Nycteribia	Nycteribia schmidlii
KJ131394.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Nycteribiidae	Nycteribia	Nycteribia schmidlii
KJ131395.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Nycteribiidae	Nycteribia	Nycteribia schmidlii
KJ131396.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Nycteribiidae	Nycteribia	Nycteribia schmidlii
KJ131397.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Nycteribiidae	Nycteribia	Nycteribia schmidlii
KJ131404.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Nycteribiidae	Nycteribia	Nycteribia schmidlii
KJ131405.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Nycteribiidae	Nycteribia	Nycteribia schmidlii
KJ154381.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
KJ154684.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
KJ169568.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Aix	Aix galericulata
KJ192198.1	100	99	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Amaurornis	Amaurornis akool
KJ192328.1	100	99	Eukaryota	Porifera	Demospongiae	Spongillida	Lubomirskiidae	Baikalospongia	Baikalospongia bacillifera
KJ408269.1	100	99	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora andina
KJ442621.1	100	99	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Amaurornis	Amaurornis phoenicurus
KJ446499.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
KJ476998.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Carassius	Carassius auratus
KJ489417.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus rubens
KJ564220.1	100	99	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
KJ564231.1	100	99	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
KJ627225.1	100	99	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Lamprotula	Lamprotula gottschei
KJ631624.1	100	99	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	Saundersilarus	Saundersilarus saundersi
KJ637997.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos
KJ689447.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos
KJ710708.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Aythya	Aythya ferina
KJ722069.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Aythya	Aythya fuligula
KJ739616.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos
KJ775864.1	100	99	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Arconaia	Arconaia lanceolata
KJ778676.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos
KJ778677.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser cygnoides
KJ794187.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Tadorna	Tadorna tadorna
KJ794188.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser cygnoides
KJ794189.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser cygnoides
KJ833586.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos
KJ833587.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos
KJ874428.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Carassius	Carassius auratus
KJ874429.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Carassius	Carassius auratus
KJ874440.1	100	99	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Amaurornis	Amaurornis phoenicurus
KJ883269.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos
KJ913674.1	100	99	Eukaryota	Chordata	Aves	Podicipediformes	Podicipedidae	Tachybaptus	Tachybaptus ruficollis
KM035417.1	100	99	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Prodaticus	Prodaticus vittatus
KM042918.1	100	99	Eukaryota	Chordata	Aves	Accipitriformes	Accipitridae	Accipiter	Accipiter cooperii
KM051512.1	100	99	Eukaryota	Arthropoda	Insecta	Neuroptera	Mantispidae	Drepanicus	Drepanicus sp. SLW-2014
KM051962.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus ibericus
KM051963.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus ibericus
KM051964.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus dimidiatus
KM051965.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus angularis
KM051966.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus angularis
KM051967.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus rubens
KM051968.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus rubens
KM051969.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus calyciflorus
KM051970.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus sessilis
KM051971.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus sessilis
KM051972.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus sessilis
KM051974.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus sessilis
KM051975.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus urceolaris
KM055378.1	100	99	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Auxis	Auxis thazard
KM055379.1	100	99	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Auxis	Auxis rochei
KM073334.1	100	99	Eukaryota	Rhodophyta	Florideophyceae	Corallinales	Corallinaceae	Pneophyllum	Pneophyllum confervicola
KM102071.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
KM186199.1	100	99	Eukaryota	Chordata	Actinopteri	Cichliformes	Cichlidae	Cyphotilapia	Cyphotilapia gibberosa
KM186201.1	100	99	Eukaryota	Chordata	Actinopteri	Cichliformes	Cichlidae	Cyphotilapia	Cyphotilapia gibberosa
KM186202.1	100	99	Eukaryota	Chordata	Actinopteri	Cichliformes	Cichlidae	Cyphotilapia	Cyphotilapia gibberosa
KM244691.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Ephemerellidae	Ephemerella	Ephemerella sp. MT-2014
KM245133.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
KM282925.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Dolichopodidae	Campsicnemus	Campsicnemus sinuatus
KM350423.1	100	99	Eukaryota	Arthropoda	Insecta	Coleoptera	Staphylinidae	Curculionellus	Curculionellus sp. JP-2014
KM401546.1	100	99	Eukaryota	Chordata	Aves	Charadriiformes	Stercorariidae	Stercorarius	Stercorarius maccormicki
KM406308.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Neogobius	Neogobius nigricans
KM406309.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Padogobius	Padogobius bonelli
KM434235.1	100	99	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Sinanodonta	Sinanodonta woodiana
KM435027.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis gibbosus
KM435028.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis macrochirus
KM435031.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus dolomieu
KM435032.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus salmoides
KM455570.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser indicus
KM507782.1	100	99	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus crassirostris
KM577662.1	100	99	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	Chroicocephalus	Chroicocephalus ridibundus
KM583832.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Ponticola	Ponticola kessleri
KM651784.1	100	99	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Auxis	Auxis rochei
KM657956.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Odontobutidae	Perccottus	Perccottus glenii
KM659025.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Carassius	Carassius auratus
KM669397.1	100	99	Eukaryota	Arthropoda	Insecta	Lepidoptera	Pieridae	Dercas	Dercas nina
KM878905.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Scenopinidae	Brevitrichia	Brevitrichia arnaudi
KM878906.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Scenopinidae	Brevitrichia	Brevitrichia arena
KM878970.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Therevidae	Xestomyza	Xestomyza lugubris
KP013087.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis cyanellus
KP013097.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis gibbosus
KP013112.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Pomoxis	Pomoxis nigromaculatus
KP013118.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis macrochirus
KP026178.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser cygnoides
KP035053.1	100	99	Eukaryota	Arthropoda	Insecta	Megaloptera	Corydalidae	Anachauliodes	Anachauliodes laboissierei
KP035054.1	100	99	Eukaryota	Arthropoda	Insecta	Megaloptera	Corydalidae	Anachauliodes	Anachauliodes laboissierei
KP052744.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	Dreissena	Dreissena polymorpha
KP057881.1	100	99	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Gallicrex	Gallicrex cinerea
KP170503.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	Gossypium trilobum
KP184849.1	100	99	Eukaryota	Mollusca	Bivalvia	Unionida	Hyriidae	Diplodon	Diplodon demeraraensis
KP184851.1	100	99	Eukaryota	Mollusca	Bivalvia	Unionida	Hyriidae	Triplodon	Triplodon corrugatus
KP184855.1	100	99	Eukaryota	Mollusca	Bivalvia	Unionida	Hyriidae	Hyridella	Hyridella depressa
KP184856.1	100	99	Eukaryota	Mollusca	Bivalvia	Unionida	Hyriidae	Hyridella	Hyridella depressa
KP184857.1	100	99	Eukaryota	Mollusca	Bivalvia	Unionida	Hyriidae	Hyridella	Hyridella drapeta
KP184861.1	100	99	Eukaryota	Mollusca	Bivalvia	Unionida	Hyriidae	Microdontia	Microdontia anodontaeformis
KP237964.1	100	99	Eukaryota	Chordata	Actinopteri	Perciformes	Zoarcidae	Neozoarces	Neozoarces pulcher
KP238480.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser cygnoides
KP244232.1	100	99	Eukaryota	Arthropoda	Insecta	Neuroptera	Myrmeleontidae	Mesonemurus	Mesonemurus guentheri
KP252975.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Placamen	Placamen calophylla
KP255959.1	100	99	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus lanzhouensis
KP259548.1	100	99	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Auxis	Auxis rochei
KP259551.1	100	99	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Auxis	Auxis thazard
KP264629.1	100	99	Eukaryota	Arthropoda	Insecta	Neuroptera	Chrysopidae	Nothancyla	Nothancyla verreauxi
KP288726.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Lygistorrhinidae	Blagorrhina	Blagorrhina sp. DK-2014
KP313718.1	100	99	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	Fulica atra
KP410781.1	100	99	Eukaryota	Euglenozoa	Euglenida	Euglenales	Euglenaceae	Cryptoglena	Cryptoglena skujai
KP427107.1	100	99	Bacteria	unknown	unknown	unknown	unknown	unknown	uncultured bacterium
KP692790.1	100	99	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	Sphedanolestes	Sphedanolestes sp. AMNH PBI 00218771
KP710957.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Sinipercidae	Siniperca	Siniperca roulei
