qseqid	pident	min_pident	K	P	C	O	F	G	S
JF901818.1	77.5	61.736	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
AJ548763.1	77.5	61.736	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
DQ184732.1	76.667	60.909	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
DQ459273.1	76.033	59.431	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
MF621719.1	90.367	63.607	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
AY742557.1	90.367	63.607	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
AY742513.1	92.202	63.607	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
AY742541.1	95.434	66.789	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
MH301081.1	90.367	63.607	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
AY742556.1	90.367	63.607	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
KP013112.1	90.367	63.607	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
MF621715.1	90.367	63.607	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
MH324420.1	89.954	63.182	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
AY742555.1	90.367	63.607	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
MH324419.1	89.954	63.182	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
AF152022.1	91.803	61.87	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	NA	NA
AF152025.1	76.423	47.236	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	NA	NA
CP039354.1	65	35	Eukaryota	Arthropoda	Insecta	Psocoptera	Caeciliusidae	NA	NA
LT969432.1	64.706	34.706	Eukaryota	Arthropoda	Insecta	Psocoptera	Caeciliusidae	NA	NA
MN255644.1	80.645	52.87	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	NA	NA
LM525075.1	65.6	35.6	Eukaryota	Arthropoda	Insecta	Psocoptera	Cladiopsocidae	NA	NA
LM525018.1	65.6	35.6	Eukaryota	Arthropoda	Insecta	Psocoptera	Cladiopsocidae	NA	NA
XM_012459407.2	96.364	66.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459406.2	96.364	66.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459403.2	96.364	66.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459415.1	96.364	66.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459408.2	96.364	66.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459404.2	96.364	66.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459405.2	96.364	66.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
CP014241.1	92.225	65.187	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA	NA
AP012322.1	92.225	65.187	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA	NA
CP028130.1	97.283	70	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP047180.1	97.283	70	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP028137.1	97.283	70	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP047420.1	97.283	70	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
JX573111.1	94.545	66.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
JQ436549.1	95.045	69.545	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AB162640.1	95	65.909	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KY091877.1	85.366	64.167	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
DQ333748.1	85.366	64.167	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
EF414464.1	85.366	64.167	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
KY426898.1	85.366	64.167	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
KY426897.1	85.366	64.167	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
AF507049.1	85.366	64.167	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
EF414466.1	85.366	64.167	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
KP052744.1	85.366	64.167	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
EF414465.1	85.366	64.167	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
DQ280038.1	85.366	64.167	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
KY426896.1	86.885	58.525	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
AY302247.1	86.066	57.705	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
DQ333746.1	86.066	57.705	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
AF507048.1	86.066	57.705	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
JQ348913.1	85.124	57.603	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
DQ333745.1	86.066	57.705	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
AF038996.1	85.366	56.992	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
JX099457.1	86.066	57.705	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
KX713256.1	69.355	39.355	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
AF507047.1	86.066	57.705	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
KY426892.1	86.066	57.705	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
KY426895.1	85.366	56.992	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
DQ447708.1	94.444	67.685	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ447710.1	92.76	68.19	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
FJ379295.1	93.365	66.19	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KF908854.1	94.787	70	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KY426908.1	92.623	66.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
MN567199.1	92.683	63.548	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
KY202865.1	92.623	66.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
KY202867.1	92.623	66.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
KY202893.1	92.623	66.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
MN511020.1	92.623	63.443	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
KY202871.1	92.623	66.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
AY957812.1	93.443	65.902	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
MN511005.1	92.623	63.443	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
MN511006.1	92.623	63.443	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
MN511004.1	92.623	63.443	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
KY202886.1	92.623	66.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
KY202878.1	92.623	66.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
MN567195.1	92.683	63.548	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
KY202877.1	92.623	66.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
KY202874.1	92.623	66.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
KY202870.1	92.623	66.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
MN567196.1	92.683	63.548	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
CP047563.1	65.248	37.361	Eukaryota	Arthropoda	Insecta	Diptera	Syrphidae	NA	NA
JQ697272.1	93.182	64.091	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
JQ697271.1	93.636	65.455	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
AY098838.1	93.665	65.455	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
JQ697273.1	93.182	64.091	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
AF324194.1	93.182	65	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
JQ697270.1	93.182	65	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
AY098839.1	93.665	65.455	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
DQ160205.1	88.584	66.364	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
DQ160199.1	90.411	66.804	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
AY141415.1	89.498	65.89	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
AY098834.1	89.041	66.818	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
AF324191.1	85	65	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
AY098835.1	90.455	66.818	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
FJ426638.1	68.142	38.142	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ203198.1	71.963	51.308	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ203199.1	71.963	51.308	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
MK685297.1	90.083	60.909	Eukaryota	Arthropoda	Insecta	Thysanoptera	Thripidae	NA	NA
DQ104743.1	77.419	49.839	Eukaryota	Arthropoda	Insecta	Thysanoptera	Thripidae	NA	NA
KM051967.1	84.314	63.137	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AM180761.1	87.129	60.196	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
JN035900.1	81.905	54.615	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
FJ426635.1	85.577	57.379	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
FJ426640.1	83.019	59.623	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
FJ426634.1	79.048	52.857	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ894754.1	87.129	60.196	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
FJ426632.1	84.762	59.623	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ894749.1	82.524	61.176	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
KM051965.1	83.654	55.437	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
KM051962.1	87.129	60.196	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
KX364936.1	83.495	62.157	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
KM051966.1	83.654	55.437	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
KM051964.1	83.654	54.615	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AM180762.1	81.553	62.157	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ203181.1	85.577	66.117	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
EU046264.1	82.857	53.81	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
KM051968.1	84.314	63.137	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
FJ230778.1	83.81	65.238	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
KJ489417.1	86.408	66.117	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AY098837.1	96.347	66.804	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
AY345188.1	96.347	66.804	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
AF324193.1	96.347	66.804	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
AY345189.1	96.347	66.804	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
AF428241.1	96.347	66.804	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
AY345187.1	96.347	66.804	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
AF038997.1	86.066	64.167	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
KJ128895.1	93.665	65	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AP011263.1	93.665	65	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
EU853295.1	95.023	66.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476978.1	95.023	66.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AP011214.1	94.954	67.685	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ459274.1	84.034	60.833	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
NC_038063.1	77.311	62.982	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
HM124719.1	80.531	55.586	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
KF360163.1	75	64.444	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
DQ459272.1	75.63	66.61	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
DQ459289.1	75.63	66.61	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
JF808178.1	83.471	58.525	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
JF901817.1	79.839	52.645	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
JN969953.1	77.311	62.982	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
DQ459270.1	77.311	54.874	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
AB236185.1	75	64.444	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
DQ459267.1	82.645	58.525	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
AB236181.1	75	64.444	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
DQ459295.1	88.235	61.736	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
HM124736.1	83.607	59.431	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
KY547786.1	89.286	60.179	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
AF325131.1	77.885	51.132	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
KM051963.1	90.196	60.196	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AM292537.1	85.577	61.346	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
KM051971.1	82.857	59.524	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
FJ426633.1	82.857	55.577	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
KM051972.1	82.857	59.524	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
FJ426639.1	80.769	53.81	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ894755.1	85.577	61.346	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AY647205.1	90.196	60.196	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
KM051974.1	82.857	59.524	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
KM051975.1	80.556	53.636	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ203146.1	79.048	54.615	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
KM051970.1	82.857	59.524	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
FJ230775.1	78.846	55.577	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
KM051969.1	80	57.5	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ343270.1	78.846	55.577	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ343273.1	78.846	55.577	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
FJ230773.1	80	56.667	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ203165.1	74.528	50.374	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
FJ230774.1	80	56.667	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ203157.1	80	56.667	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ203212.1	75.472	51.308	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
FJ230776.1	80	56.667	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ203156.1	80	56.667	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
FJ230779.1	80	56.667	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ203154.1	80	56.667	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ203163.1	75.472	51.308	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ203160.1	80.769	55.577	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
FJ230777.1	80	56.667	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ203164.1	75.472	51.308	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ203196.1	75.472	51.308	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ203169.1	75.472	51.308	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ203197.1	75.472	51.308	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AY647206.1	80	57.5	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
FJ426630.1	85.714	56.667	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AJ971784.1	77.707	51.169	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971745.1	77.564	48.947	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971781.1	81.046	52.581	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971783.1	79.739	52.353	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971737.1	73.203	47.922	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971733.1	90.789	60.789	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971734.1	77.922	50.392	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971765.1	70.588	44.834	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971735.1	70.548	66.575	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AY749771.1	76	50	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971747.1	79.085	49.221	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971754.1	78.472	55.034	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971764.1	81.046	51.046	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971762.1	73.377	48.571	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971724.1	72.549	60.789	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
MN023250.1	75.641	62.308	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971768.1	67.974	41.975	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971780.1	72.549	47.922	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971722.1	74.675	44.675	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
AJ971758.1	66.897	43.469	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
CP034879.1	69.091	39.091	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	NA	NA
AF325132.1	73.585	47.57	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
JN035714.1	84.158	64.118	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AM040259.1	84.158	64.118	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
JN035719.1	85.149	66.078	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AM040261.1	85.149	63.137	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
JN035720.1	85.149	65.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AY647200.1	85.149	63.137	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AJ748703.1	85.149	65.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ894751.1	84.158	64.118	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AM180760.1	82.178	62.157	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
JN035723.1	85.149	65.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
JN035647.1	84.158	64.118	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
JN035724.1	85.149	65.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
EU046251.1	84.158	64.118	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
EU046250.1	85.149	65.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AM040258.1	85.149	65.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
JN035646.1	84.158	64.118	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
JN035725.1	85.149	65.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AY647198.1	85.149	65.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
JN035691.1	84.158	64.118	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AJ748704.1	84.158	64.118	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AY647199.1	84.158	64.118	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
GQ894752.1	85.149	65.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
JN035655.1	84.158	64.118	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AM040260.1	85.437	61.346	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
FJ426637.1	84.615	57.5	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
JN035662.1	84.158	64.118	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
AM180759.1	82.178	62.157	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
CP046679.1	68.571	41.028	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	NA	NA
CP018151.1	97.527	70	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP014145.1	98.652	68.652	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP026949.1	96.986	68.352	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP030033.1	97.035	69.73	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
KT865803.1	97.802	70	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
LT629742.1	97.574	67.844	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
LT629734.1	98.103	68.374	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
KT865810.1	97.802	70	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
LT627734.1	96.429	66.429	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP031425.1	98.077	69.725	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
KT865792.1	97.802	70	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP042412.1	97.802	70	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
AP017975.1	97.802	70	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP049863.1	95.664	68.916	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP026951.1	96.505	68.352	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP021992.1	96.765	69.73	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP017146.1	96.196	66.739	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP014619.1	98.652	68.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
KT865812.1	97.802	70	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP019402.1	98.077	69.725	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
KT865827.1	97.527	70	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP016282.1	97.035	69.73	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
