qseqid	pident	min_pident	K	P	C	O	F	G	S
MF326972.1	97.842	97.842	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Lampsilis	mbk:nb-lca
CP017157.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	mbk:nb-lca
CP029042.1	99.723	99.723	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	mbk:nb-lca
CP047180.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rathayibacter	mbk:nb-lca
AB522656.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
DQ280039.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
KY021084.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
KY426903.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
KU318349.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
AF038999.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
KY426904.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
AF152024.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
KC429294.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
KX192356.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
KX254564.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
CP030930.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	mbk:nb-lca
CP024957.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	mbk:nb-lca
JQ806163.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	mbk:nb-lca
JQ806165.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	mbk:nb-lca
CP023702.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	mbk:nb-lca
CP029378.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	mbk:nb-lca
JF424157.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	mbk:nb-lca
DQ664295.1	96.364	96.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	mbk:nb-lca
AY742518.1	95	95	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Enneacanthus	mbk:nb-lca
MK804612.1	99.091	99.091	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	mbk:nb-lca
MK804613.1	99.091	99.091	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	mbk:nb-lca
CP031425.1	99.725	99.725	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	mbk:nb-lca
EU848457.1	100	100	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Cheilodactylidae	Cheilodactylus	mbk:nb-lca
KR476918.1	99.07	99.07	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Vimba	mbk:nb-lca
AP009304.1	98.605	98.605	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Vimba	mbk:nb-lca
AP011210.1	99.07	99.07	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Vimba	mbk:nb-lca
KJ128680.1	99.07	99.07	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Vimba	mbk:nb-lca
CP032675.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	mbk:nb-lca
JF424177.1	99.185	99.185	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptacidiphilus	mbk:nb-lca
JF424166.1	98.045	98.045	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptacidiphilus	mbk:nb-lca
CP028130.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rathayibacter	mbk:nb-lca
KP313718.1	98.095	98.095	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	mbk:nb-lca
MN122918.1	97.619	97.619	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	mbk:nb-lca
KC613992.1	97.608	97.608	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	mbk:nb-lca
KC613991.1	98.565	98.565	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	mbk:nb-lca
KF644582.1	98.095	98.095	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	mbk:nb-lca
AP022617.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	mbk:nb-lca
AM040257.1	100	100	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	mbk:nb-lca
AJ748698.1	100	100	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	mbk:nb-lca
AJ748706.1	100	100	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	mbk:nb-lca
JN035720.1	95.098	95.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	mbk:nb-lca
EU046250.1	95.098	95.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	mbk:nb-lca
JN035725.1	95.098	95.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	mbk:nb-lca
GQ894752.1	95.098	95.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	mbk:nb-lca
JN035724.1	95.098	95.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	mbk:nb-lca
JN035723.1	95.098	95.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	mbk:nb-lca
AY647198.1	95.098	95.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	mbk:nb-lca
AM040258.1	95.098	95.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	mbk:nb-lca
AJ748703.1	95.098	95.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	mbk:nb-lca
GU924964.1	96.154	96.154	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Crocinitomicaceae	Fluviicola	mbk:nb-lca
AY957850.1	96.748	96.748	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	mbk:nb-lca
DQ062625.1	96.721	96.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	mbk:nb-lca
AY093564.1	96.721	96.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	mbk:nb-lca
AY957840.1	96.721	96.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	mbk:nb-lca
AY957841.1	96.721	96.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	mbk:nb-lca
AY957855.1	97.541	97.541	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	mbk:nb-lca
AY957845.1	96.721	96.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	mbk:nb-lca
AY957849.1	96.721	96.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	mbk:nb-lca
AF152028.1	96.721	96.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	mbk:nb-lca
AY097239.1	99.18	99.18	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
AY097249.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
AY097237.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
AY097202.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
AY097200.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
AY097240.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
AY097238.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
AY097192.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
AY097190.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	mbk:nb-lca
NR_076143.1	97.838	97.838	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	mbk:nb-lca
NR_076110.1	97.838	97.838	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	mbk:nb-lca
CP002385.1	97.838	97.838	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	mbk:nb-lca
AY742534.1	97.738	97.738	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	mbk:nb-lca
AY742535.1	97.738	97.738	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	mbk:nb-lca
KM435032.1	97.129	97.129	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	mbk:nb-lca
AY742550.1	97.273	97.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	mbk:nb-lca
KY231830.1	97.248	97.248	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	mbk:nb-lca
KR476867.1	97.248	97.248	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	mbk:nb-lca
HQ731438.1	97.273	97.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	mbk:nb-lca
DQ536425.1	97.273	97.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	mbk:nb-lca
HM590421.1	99.721	99.721	Eukaryota	mbk:tnf	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	mbk:nb-lca
KY851301.1	98.603	98.603	Eukaryota	mbk:tnf	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	mbk:nb-lca
CP050124.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	mbk:nb-lca
JX068842.1	97.706	97.706	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	mbk:nb-lca
AJ748699.1	100	100	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	mbk:nb-lca
AJ748702.1	97.059	97.059	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	mbk:nb-lca
AF364507.1	100	100	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	mbk:nb-lca
AF364508.1	100	100	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	mbk:nb-lca
MN565610.1	97.527	97.527	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rhodoluna	mbk:nb-lca
DQ062631.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	mbk:nb-lca
EU559134.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	mbk:nb-lca
KF483251.1	99.187	99.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	mbk:nb-lca
DQ062630.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	mbk:nb-lca
AY957857.1	97.561	97.561	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	mbk:nb-lca
AY957856.1	97.561	97.561	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	mbk:nb-lca
KX158670.1	99.721	99.721	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	mbk:nb-lca
AF154778.1	96.933	96.933	Eukaryota	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinus	mbk:nb-lca
AF154777.1	96.933	96.933	Eukaryota	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinus	mbk:nb-lca
AF154776.1	97.546	97.546	Eukaryota	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinus	mbk:nb-lca
CP031338.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	mbk:nb-lca
CP031422.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	mbk:nb-lca
EU477673.1	100	100	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Ophiogomphus	mbk:nb-lca
AF266076.1	100	100	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Ophiogomphus	mbk:nb-lca
KX890701.1	100	100	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Ophiogomphus	mbk:nb-lca
CP019402.1	99.725	99.725	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Plantibacter	mbk:nb-lca
LS483468.1	98.91	98.91	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	mbk:nb-lca
NR_076702.1	98.061	98.061	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	mbk:nb-lca	mbk:nb-lca
CP038799.1	99.459	99.459	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	mbk:nb-lca	mbk:nb-lca
AP022608.1	98.378	98.378	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	mbk:nb-lca	mbk:nb-lca
KU668578.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	mbk:nb-lca	mbk:nb-lca
MK078120.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	mbk:nb-lca	mbk:nb-lca
KU668577.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	mbk:nb-lca	mbk:nb-lca
KU668580.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	mbk:nb-lca	mbk:nb-lca
KU668576.1	99.55	99.55	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	mbk:nb-lca	mbk:nb-lca
EU853293.1	96.38	96.38	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
EU853294.1	95.928	95.928	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
GQ406268.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
DQ077950.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
DQ077947.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
DQ447687.1	98.636	98.636	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
DQ077951.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
DQ077948.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
KF908854.1	100	100	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	mbk:nb-lca	mbk:nb-lca
KM507782.1	98.058	98.058	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	mbk:nb-lca	mbk:nb-lca
XM_024351083.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hominidae	mbk:nb-lca	mbk:nb-lca
XM_012459404.2	96.364	96.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	mbk:nb-lca	mbk:nb-lca
XM_012459415.1	96.364	96.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	mbk:nb-lca	mbk:nb-lca
XM_012459407.2	96.364	96.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	mbk:nb-lca	mbk:nb-lca
XM_012459405.2	96.364	96.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	mbk:nb-lca	mbk:nb-lca
XM_016936435.2	100	100	Eukaryota	Chordata	Mammalia	Primates	Hominidae	mbk:nb-lca	mbk:nb-lca
XM_024351085.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hominidae	mbk:nb-lca	mbk:nb-lca
XM_012459403.2	96.364	96.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	mbk:nb-lca	mbk:nb-lca
XM_012459408.2	96.364	96.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	mbk:nb-lca	mbk:nb-lca
XM_024351076.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hominidae	mbk:nb-lca	mbk:nb-lca
XM_024351077.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hominidae	mbk:nb-lca	mbk:nb-lca
XM_016936459.2	100	100	Eukaryota	Chordata	Mammalia	Primates	Hominidae	mbk:nb-lca	mbk:nb-lca
XM_012459406.2	96.364	96.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	mbk:nb-lca	mbk:nb-lca
XM_024351073.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hominidae	mbk:nb-lca	mbk:nb-lca
XM_024927876.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hominidae	mbk:nb-lca	mbk:nb-lca
EF380291.1	96.635	96.635	Eukaryota	Chordata	Aves	Charadriiformes	Alcidae	mbk:nb-lca	mbk:nb-lca
AB162640.1	95.909	95.909	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
JX573111.1	96.364	96.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
NR_077030.1	98.338	98.338	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	mbk:nb-lca	mbk:nb-lca
AP011214.1	97.685	97.685	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
AJ247054.1	99.548	99.548	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
AJ247055.1	98.182	98.182	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
KR476980.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
AJ247066.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
EU853292.1	98.182	98.182	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
AJ247040.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
KJ128809.1	99.091	99.091	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
EU853291.1	98.636	98.636	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
KR476899.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
KR476966.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
KJ128884.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
KR476884.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
GQ406271.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
AF038484.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
AJ247045.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	mbk:nb-lca	mbk:nb-lca
JF424145.1	98.634	98.634	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	mbk:nb-lca	mbk:nb-lca
AP006013.1	96.804	96.804	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Cheilodactylidae	mbk:nb-lca	mbk:nb-lca
MN147846.1	100	100	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Cheilodactylidae	mbk:nb-lca	mbk:nb-lca
EU848449.1	99.087	99.087	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Cheilodactylidae	mbk:nb-lca	mbk:nb-lca
HQ018815.1	97.26	97.26	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Cheilodactylidae	mbk:nb-lca	mbk:nb-lca
KR153503.1	100	100	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Cheilodactylidae	mbk:nb-lca	mbk:nb-lca
EU848430.1	98.63	98.63	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Cheilodactylidae	mbk:nb-lca	mbk:nb-lca
CP000384.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	mbk:nb-lca	mbk:nb-lca
CP000518.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	mbk:nb-lca	mbk:nb-lca
AP022605.1	99.73	99.73	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	mbk:nb-lca	mbk:nb-lca
CP000580.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	mbk:nb-lca	mbk:nb-lca
KJ874428.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	mbk:nb-lca	mbk:nb-lca
KU238073.1	99.543	99.543	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	mbk:nb-lca	mbk:nb-lca
DQ385297.1	97.087	97.087	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	mbk:nb-lca	mbk:nb-lca
DQ485833.1	98.058	98.058	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	mbk:nb-lca	mbk:nb-lca
NR_076089.1	97.844	97.844	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	mbk:nb-lca	mbk:nb-lca
CP047051.1	98.626	98.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	mbk:nb-lca	mbk:nb-lca
CP033724.1	98.626	98.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	mbk:nb-lca	mbk:nb-lca
AM849034.1	97.844	97.844	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	mbk:nb-lca	mbk:nb-lca
CP047054.1	98.626	98.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	mbk:nb-lca	mbk:nb-lca
CP033723.1	98.626	98.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	mbk:nb-lca	mbk:nb-lca
CP033721.1	98.626	98.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	mbk:nb-lca	mbk:nb-lca
CP033722.1	98.626	98.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	mbk:nb-lca	mbk:nb-lca
NR_076508.1	98.387	98.387	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	mbk:nb-lca	mbk:nb-lca
KY917545.1	92.055	91.055	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	mbk:nb-thr	mbk:nb-thr	mbk:nb-thr
HQ881479.1	92.493	92.048	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	mbk:nb-thr	mbk:nb-thr	mbk:nb-thr
CP042990.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	mbk:nb-thr	mbk:nb-thr	mbk:nb-thr
CP043001.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	mbk:nb-thr	mbk:nb-thr	mbk:nb-thr
CP042992.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	mbk:nb-thr	mbk:nb-thr	mbk:nb-thr
CP042985.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	mbk:nb-thr	mbk:nb-thr	mbk:nb-thr
CP042987.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	mbk:nb-thr	mbk:nb-thr	mbk:nb-thr
CP042991.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	mbk:nb-thr	mbk:nb-thr	mbk:nb-thr
CP042983.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	mbk:nb-thr	mbk:nb-thr	mbk:nb-thr
CP042993.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	mbk:nb-thr	mbk:nb-thr	mbk:nb-thr
CP042988.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	mbk:nb-thr	mbk:nb-thr	mbk:nb-thr
GU942930.1	100	99	Bacteria	mbk:nb-lca	mbk:nb-lca	mbk:nb-lca	mbk:nb-lca	mbk:nb-lca	mbk:nb-lca
CP031447.1	92.973	92.75	Bacteria	Actinobacteria	Actinobacteria	mbk:nb-lca	mbk:nb-lca	mbk:nb-lca	mbk:nb-lca
CP041694.1	97.019	96.019	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	mbk:nb-lca	mbk:nb-lca	mbk:nb-lca
AP022569.1	94.809	93.809	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	mbk:nb-thr	mbk:nb-thr	mbk:nb-thr
NC_037986.1	89.56	88.56	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	mbk:nb-thr	mbk:nb-thr	mbk:nb-thr
MG271845.1	89.56	88.56	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	mbk:nb-thr	mbk:nb-thr	mbk:nb-thr
KR149143.1	90.833	89.833	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	mbk:nb-thr	mbk:nb-thr	mbk:nb-thr
MK000285.1	93.373	92.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	mbk:nb-thr	mbk:nb-thr	mbk:nb-thr
