qseqid	pident	min_pident	K	P	C	O	F	G	S
AY894835.1	99.441	99	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	NA
U17009.2	99.441	99	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	NA
JX068845.1	100	99	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	NA
JX068846.1	100	99	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	NA
JF895472.1	99.083	98.083	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	NA
JF424176.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptacidiphilus	NA
JF424166.1	98.045	97.045	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptacidiphilus	NA
JF424177.1	99.185	98.185	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptacidiphilus	NA
JF424175.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptacidiphilus	NA
HM746661.1	99.083	99	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	NA
JX087350.1	99.083	99	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	NA
KR867679.1	97.143	96.143	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cygnus	NA
KP981364.1	97.143	96.143	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cygnus	NA
JQ942242.1	100	99	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	Apiomerus	NA
JQ942257.1	99.383	98.383	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	Apiomerus	NA
JQ942271.1	98.148	97.148	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	Apiomerus	NA
JQ942238.1	100	99	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	Apiomerus	NA
DQ485863.1	100	99	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	NA
DQ485864.1	97.115	96.115	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Gallinula	NA
KC614005.1	98.558	97.558	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Lewinia	NA
KT345702.1	97.143	96.619	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	NA
KF562761.1	97.143	96.143	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	NA
LC098498.1	97.685	97.611	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gymnogobius	NA
MG018480.1	97.685	97.611	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gymnogobius	NA
AY957821.1	97.561	96.561	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
AY957827.1	97.561	96.561	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
EU559102.1	97.581	97.387	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
EU559098.1	97.6	96.6	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
AP011417.1	97.209	96.209	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Alburnus	NA
KR476833.1	97.26	96.26	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Ballerus	NA
KR476914.1	97.26	96.26	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Ballerus	NA
LN558769.1	97.196	96.196	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Auxis	NA
AP006829.1	97.196	96.196	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Auxis	NA
LC098594.1	97.26	96.26	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	NA
KJ128677.1	97.26	96.26	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Ballerus	NA
KJ128678.1	97.26	96.26	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Ballerus	NA
KT625448.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Andesiops	NA
KT625453.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Andesiops	NA
KT625446.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Andesiops	NA
KT625455.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Andesiops	NA
KT625454.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Andesiops	NA
KT625451.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Andesiops	NA
KT865814.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
KT865800.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
KT865809.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
KT865794.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
KX785246.1	98.75	97.75	Eukaryota	Arthropoda	Insecta	Lepidoptera	Noctuidae	Acrapex	NA
KX785245.1	98.75	97.75	Eukaryota	Arthropoda	Insecta	Lepidoptera	Noctuidae	Acrapex	NA
KX890656.1	99.398	98.398	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Erpetogomphus	NA
KX890655.1	100	99	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Erpetogomphus	NA
KX890652.1	100	99	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Erpetogomphus	NA
EU477711.1	100	99	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Ophiogomphus	NA
AF266076.1	100	99	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Ophiogomphus	NA
KX890701.1	100	99	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Ophiogomphus	NA
EU477673.1	100	99	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Ophiogomphus	NA
KX890723.1	100	99	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Ophiogomphus	NA
KX890750.1	100	99	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Ophiogomphus	NA
KX890698.1	100	99	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Ophiogomphus	NA
KY568889.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Cricotopus	NA
KY568890.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Cricotopus	NA
KY568891.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Cricotopus	NA
KY568888.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Cricotopus	NA
LC051974.1	97.279	96.279	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	NA
LC060002.1	98.75	98.375	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060003.1	98.75	98.375	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060000.1	99.375	98.375	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060001.1	98.75	98.375	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC059999.1	99.375	98.375	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060007.1	98.75	98.379	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060008.1	98.758	98.379	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060006.1	98.75	98.375	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060004.1	98.125	97.758	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
NC_037488.1	98.758	98.379	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060005.1	98.75	98.375	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060013.1	99.371	98.371	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060011.1	98.742	98.371	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060012.1	98.113	97.742	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060009.1	98.742	98.371	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060016.1	98.726	97.726	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060015.1	98.726	97.726	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060014.1	98.726	97.726	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060019.1	98.726	98.363	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060020.1	98.726	98.363	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060017.1	98.089	97.726	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060022.1	98.726	98.363	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060021.1	98.726	98.363	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060023.1	99.363	98.363	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060024.1	98.726	98.363	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060033.1	98.726	97.726	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060037.1	97.452	97.089	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060032.1	98.089	97.089	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060031.1	99.363	98.363	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060030.1	99.363	98.363	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060029.1	99.363	98.363	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060028.1	98.089	97.726	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060035.1	98.726	98.363	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC060034.1	98.726	97.726	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	NA
LC098501.1	98.618	98.078	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gymnogobius	NA
LC098499.1	99.078	98.539	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gymnogobius	NA
LC098503.1	99.078	98.539	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gymnogobius	NA
LC098492.1	97.222	96.222	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gymnogobius	NA
LC098493.1	97.222	96.222	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gymnogobius	NA
LC098494.1	97.222	96.222	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gymnogobius	NA
MF179423.1	98.182	98.091	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
DQ678238.1	99.091	98.545	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
MF179434.1	98.182	98.091	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
KX897946.1	99.091	98.545	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
LT630032.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	NA
LT629698.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	NA
LT629707.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	NA
LT630002.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	NA
LT629696.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	NA
CP027942.1	97.305	96.832	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agrococcus	NA
LT629694.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	NA
KT893455.1	97.486	96.486	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Peronospora	NA
KT893456.1	97.486	96.486	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Peronospora	NA
EF051614.1	100	99	Eukaryota	Arthropoda	Ostracoda	Podocopida	Cyprididae	Heterocypris	NA
AF154776.1	97.546	96.546	Eukaryota	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinus	NA
NM_001376348.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
NM_001376360.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
NM_001376346.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
CR627446.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
NM_001376344.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
BX649148.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
NM_001376334.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
CR627439.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
NM_001376343.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
AC114402.2	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
NM_001376366.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
NM_001376339.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
BX648271.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
NM_001376338.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
NM_001376345.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
NM_001376340.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
NM_001376367.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
NM_001376342.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan	NA
LR134356.1	97.027	96.568	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	NA	NA
CP020809.1	98.108	97.649	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	NA	NA
CP034072.1	98.919	98.459	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	NA	NA
CP011491.1	98.108	97.649	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	NA	NA
CP025546.1	94.07	93.609	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	NA	NA
AP022579.1	98.919	98.459	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	NA	NA
AP022608.1	97.568	97.378	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	NA	NA
KC594825.1	81.212	80.212	Eukaryota	Arthropoda	Insecta	Hemiptera	Hermatobatidae	NA	NA
KY007143.1	76.027	75.027	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
KC847114.1	81.818	80.818	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
KT247375.1	78.767	77.767	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
KC848655.1	77.241	76.622	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
GQ865988.1	93.827	92.827	Eukaryota	Arthropoda	Insecta	Diptera	Simuliidae	NA	NA
MK415097.1	78.616	77.616	Eukaryota	Arthropoda	Insecta	Diptera	Simuliidae	NA	NA
LC035010.1	89.506	88.506	Eukaryota	Arthropoda	Insecta	Diptera	Simuliidae	NA	NA
KX057737.1	75	74	Eukaryota	Arthropoda	Insecta	Diptera	Simuliidae	NA	NA
AP014752.1	89.352	88.862	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014761.1	89.815	89.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014787.1	89.815	89.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014746.1	90.278	89.783	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014791.1	89.815	89.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014762.1	89.815	89.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014770.1	89.815	89.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014738.1	90.278	89.783	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014766.1	89.815	89.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014790.1	89.815	89.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014796.1	89.815	89.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014786.1	89.815	89.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014784.1	89.815	89.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AJ971774.1	78.667	77.667	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	NA	NA
DQ664295.1	95.909	95.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AB465919.1	90.244	89.244	Eukaryota	Arthropoda	Insecta	Diptera	Tachinidae	NA	NA
AB265397.1	85.802	84.802	Eukaryota	Arthropoda	Insecta	Lepidoptera	Geometridae	NA	NA
AB265404.1	85.976	84.976	Eukaryota	Arthropoda	Insecta	Lepidoptera	Geometridae	NA	NA
AB265388.1	84.94	83.94	Eukaryota	Arthropoda	Insecta	Lepidoptera	Geometridae	NA	NA
AB265377.1	85.802	84.976	Eukaryota	Arthropoda	Insecta	Lepidoptera	Geometridae	NA	NA
MK078120.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	NA	NA
AB257222.1	90.244	89.244	Eukaryota	Arthropoda	Insecta	Diptera	Tachinidae	NA	NA
AB465915.1	86.747	85.747	Eukaryota	Arthropoda	Insecta	Diptera	Tachinidae	NA	NA
AF152022.1	91.803	90.87	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	NA	NA
AF152025.1	76.423	76.236	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	NA	NA
AB699944.1	93.373	92.373	Eukaryota	Arthropoda	Insecta	Diptera	Tachinidae	NA	NA
AB257228.1	90.964	90.515	Eukaryota	Arthropoda	Insecta	Diptera	Tachinidae	NA	NA
KX890756.1	89.82	89.361	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	NA	NA
KX890776.1	96.407	95.407	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	NA	NA
AB711598.1	89.873	88.873	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Polymitarcyidae	NA	NA
AB874297.1	91.772	90.772	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Polymitarcyidae	NA	NA
AB856939.1	88.462	87.961	Eukaryota	Arthropoda	Insecta	Psocoptera	Caeciliusidae	NA	NA
CP039354.1	65	64	Eukaryota	Arthropoda	Insecta	Psocoptera	Caeciliusidae	NA	NA
AB856941.1	90.728	89.728	Eukaryota	Arthropoda	Insecta	Psocoptera	Caeciliusidae	NA	NA
GU569218.1	88.591	88.333	Eukaryota	Arthropoda	Insecta	Psocoptera	Caeciliusidae	NA	NA
AY275358.1	88.591	88.333	Eukaryota	Arthropoda	Insecta	Psocoptera	Caeciliusidae	NA	NA
AB856930.1	88.462	87.462	Eukaryota	Arthropoda	Insecta	Psocoptera	Caeciliusidae	NA	NA
LT969432.1	64.706	63.706	Eukaryota	Arthropoda	Insecta	Psocoptera	Caeciliusidae	NA	NA
AB856942.1	88.961	87.961	Eukaryota	Arthropoda	Insecta	Psocoptera	Caeciliusidae	NA	NA
EF640459.1	84.472	83.472	Eukaryota	Arthropoda	Insecta	Odonata	Libellulidae	NA	NA
EU055040.1	84.472	83.472	Eukaryota	Arthropoda	Insecta	Odonata	Libellulidae	NA	NA
KT350610.1	94.545	94	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	NA	NA
AB711633.1	91.772	90.772	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Polymitarcyidae	NA	NA
LM525075.1	65.6	64.6	Eukaryota	Arthropoda	Insecta	Psocoptera	Cladiopsocidae	NA	NA
LM525018.1	65.6	64.6	Eukaryota	Arthropoda	Insecta	Psocoptera	Cladiopsocidae	NA	NA
XM_012459407.2	96.364	95.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459406.2	96.364	95.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_016936459.2	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459403.2	96.364	95.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459415.1	96.364	95.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_024351085.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_024351076.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_024927876.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459408.2	96.364	95.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459404.2	96.364	95.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_016936435.2	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_024351073.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_024351083.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459405.2	96.364	95.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_024351077.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
CP032250.1	70.866	69.866	Eukaryota	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	NA	NA
HQ881479.1	92.493	92.048	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
AP012326.1	92.513	91.8	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA	NA
LR134349.1	92.513	91.8	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA	NA
NR_076130.1	92.513	91.8	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA	NA
CP001750.1	92.513	91.8	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA	NA
CP051154.1	97.826	97.641	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP017707.1	93.478	92.789	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	NA	NA
CP025429.1	93.789	93.099	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	NA	NA
CP043473.1	90.994	90.615	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	NA	NA
AP018721.1	78.75	78.31	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	NA	NA
CP031337.1	83.385	83	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	NA	NA
AP017367.1	83.424	82.424	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	NA	NA
KR476883.1	97.273	96.738	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AJ247040.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AB162640.1	95	94.909	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476965.1	97.273	96.738	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476967.1	98.636	97.636	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AJ247066.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476885.1	98.636	97.636	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
EU853297.1	97.248	97.165	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
JX573111.1	96.364	95.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KX713256.1	69.355	68.355	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
KR476870.1	88.182	88.091	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
KF415344.1	79.111	79	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
MG570448.1	94.545	93.545	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
MG570446.1	94.545	93.545	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KJ710708.1	99.526	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KC466568.1	98.113	97.113	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KF437906.1	94.34	93.811	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KJ722069.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
MN567199.1	92.683	92.548	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
MN511020.1	92.623	92.443	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
MN511005.1	92.623	92.443	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
MN511006.1	92.623	92.443	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
MN511004.1	92.623	92.443	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
MN567195.1	92.683	92.548	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	NA	NA
