qseqid	pident	min_pident	K	P	C	O	F	G	S
JF808193.1	90.909	89.909	Eukaryota	Mollusca	Bivalvia	Veneroida	NA	NA	NA
JF895472.1	90.367	89.367	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
JF901818.1	90.083	89.083	Eukaryota	Mollusca	Bivalvia	Veneroida	NA	NA	NA
JN116720.1	89.908	88.908	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
JN209966.1	94.55	93.55	Eukaryota	Porifera	Demospongiae	Spongillida	NA	NA	NA
JN378734.1	95.278	94.278	Eukaryota	Bacillariophyta	Bacillariophyceae	unknown	unknown	unknown	NA
JN628861.1	97.758	96.758	Eukaryota	Chordata	Actinopteri	Cichliformes	NA	NA	NA
JQ071443.1	97.573	96.573	Eukaryota	Chordata	Aves	Charadriiformes	NA	NA	NA
JQ282800.1	96.682	95.682	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
JQ348915.1	90.909	89.909	Eukaryota	Mollusca	Bivalvia	Veneroida	NA	NA	NA
JQ436547.1	97.727	96.727	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
JQ436548.1	98.182	97.182	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
JQ436549.1	97.273	96.273	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
JQ436550.1	96.818	95.818	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
JQ436551.1	97.727	96.727	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
JQ697263.1	95.455	94.455	Eukaryota	Chordata	Actinopteri	Blenniiformes	NA	NA	NA
JQ697265.1	94.545	93.545	Eukaryota	Chordata	Actinopteri	Blenniiformes	NA	NA	NA
JQ697268.1	92.76	91.76	Eukaryota	Chordata	Actinopteri	Blenniiformes	NA	NA	NA
JQ697270.1	95	94	Eukaryota	Chordata	Actinopteri	Blenniiformes	NA	NA	NA
JQ697271.1	95.455	94.455	Eukaryota	Chordata	Actinopteri	Blenniiformes	NA	NA	NA
JQ697272.1	94.091	93.091	Eukaryota	Chordata	Actinopteri	Blenniiformes	NA	NA	NA
JQ697273.1	94.091	93.091	Eukaryota	Chordata	Actinopteri	Blenniiformes	NA	NA	NA
JQ697277.1	93.636	92.636	Eukaryota	Chordata	Actinopteri	Blenniiformes	NA	NA	NA
JQ697278.1	94.091	93.091	Eukaryota	Chordata	Actinopteri	Blenniiformes	NA	NA	NA
JQ697282.1	93.636	92.636	Eukaryota	Chordata	Actinopteri	Blenniiformes	NA	NA	NA
JQ806134.1	96.721	95.721	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806136.1	96.721	95.721	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806138.1	96.676	95.676	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806139.1	96.721	95.721	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806140.1	96.721	95.721	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806141.1	96.721	95.721	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806142.1	96.721	95.721	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806143.1	96.721	95.721	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806144.1	96.676	95.676	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806145.1	96.676	95.676	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806158.1	96.676	95.676	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806159.1	96.676	95.676	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806160.1	96.676	95.676	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806161.1	96.676	95.676	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806163.1	96.986	95.986	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806165.1	96.986	95.986	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806177.1	95.902	94.902	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806178.1	96.175	95.175	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806192.1	96.721	95.721	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806204.1	97.003	96.003	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806205.1	97.003	96.003	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806206.1	97.003	96.003	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806207.1	97.003	96.003	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806208.1	97.003	96.003	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806209.1	97.003	96.003	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ806210.1	97.003	96.003	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
JQ990522.1	89.51	88.51	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	NA	NA	NA
JX068841.1	89.908	88.908	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
JX068842.1	90.367	89.367	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
JX068843.1	89.908	88.908	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
JX068844.1	89.908	88.908	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
JX068845.1	90.367	89.411	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
JX068846.1	90.367	89.411	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
JX068847.1	89.45	88.45	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
JX068848.1	89.908	88.908	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
JX087350.1	90.367	89.411	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
JX087351.1	89.45	88.45	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
JX099438.1	90.909	89.909	Eukaryota	Mollusca	Bivalvia	Veneroida	NA	NA	NA
JX099439.1	90.909	89.909	Eukaryota	Mollusca	Bivalvia	Veneroida	NA	NA	NA
JX099441.1	90.984	89.984	Eukaryota	Mollusca	Bivalvia	Veneroida	NA	NA	NA
JX099442.1	90.164	89.164	Eukaryota	Mollusca	Bivalvia	Veneroida	NA	NA	NA
JX099450.1	90.083	89.083	Eukaryota	Mollusca	Bivalvia	Veneroida	NA	NA	NA
JX144331.1	96.721	95.721	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
JX256247.1	89.908	88.908	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
JX524646.1	90.164	89.164	Eukaryota	Mollusca	Bivalvia	Veneroida	NA	NA	NA
JX573111.1	96.364	95.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
JX844591.1	98.058	97.058	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
JX903964.1	93.607	92.607	Eukaryota	Chordata	Actinopteri	unknown	NA	NA	NA
JX903965.1	96.313	95.313	Eukaryota	Chordata	Actinopteri	unknown	NA	NA	NA
JX903968.1	94.931	93.931	Eukaryota	Chordata	Actinopteri	unknown	NA	NA	NA
JX903969.1	93.578	92.578	Eukaryota	Chordata	Actinopteri	unknown	NA	NA	NA
JX903971.1	96.313	95.313	Eukaryota	Chordata	Actinopteri	unknown	NA	NA	NA
JX971538.1	91.163	90.163	Eukaryota	Chordata	Actinopteri	Gobiiformes	NA	NA	NA
KC427094.1	92.857	91.857	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
KC429301.1	90.083	89.083	Eukaryota	Mollusca	Bivalvia	Veneroida	NA	NA	NA
KC466568.1	98.113	97.113	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KC505476.1	90.083	89.083	Eukaryota	Arthropoda	Insecta	Thysanoptera	NA	NA	NA
KC613978.1	93.269	92.269	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC613979.1	96.172	95.172	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC613983.1	91.827	90.827	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC613984.1	94.686	93.686	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC613988.1	96.618	95.618	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC613989.1	97.129	96.129	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC613990.1	96.19	95.19	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC613991.1	96.651	95.651	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC613992.1	94.737	93.737	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC613993.1	96.19	95.19	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC613995.1	95.215	94.215	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC613997.1	92.344	91.344	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC613998.1	92.823	91.857	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC613999.1	91.905	90.905	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC614001.1	92.788	91.788	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC614002.1	97.129	96.129	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC614003.1	93.333	92.365	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC614005.1	93.75	92.75	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC614008.1	93.269	92.269	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC614009.1	95.169	94.169	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC614011.1	93.72	92.72	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC614013.1	91.388	90.388	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC614018.1	92.271	91.271	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC614020.1	93.72	92.72	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC614022.1	93.333	92.333	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC614025.1	94.686	93.686	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC614026.1	90.431	89.431	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC614031.1	90.521	89.521	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC614034.1	96.618	95.618	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC614035.1	96.135	95.135	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KC759527.1	97.619	96.619	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KC760146.1	98.058	97.058	Eukaryota	Chordata	Aves	Charadriiformes	NA	NA	NA
KC771255.1	97.619	96.619	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KC984218.1	96.209	95.209	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KC984270.1	97.619	96.619	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KC984271.1	97.619	96.619	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KC984272.1	94.787	93.836	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KC984273.1	95.495	94.495	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KF203133.1	97.619	96.619	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KF226724.1	96.927	95.927	Eukaryota	unknown	Oomycota	Saprolegniales	NA	NA	NA
KF226725.1	96.667	95.667	Eukaryota	unknown	Oomycota	Saprolegniales	NA	NA	NA
KF289829.1	91.866	90.866	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KF312717.1	98.095	97.095	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KF415312.1	91.121	90.121	Eukaryota	Chordata	Actinopteri	Gobiiformes	NA	NA	NA
KF415395.1	91.244	90.667	Eukaryota	Chordata	Actinopteri	Gobiiformes	NA	NA	NA
KF425525.1	96.135	95.135	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KF437906.1	94.811	93.811	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KF438105.1	90.196	89.196	Eukaryota	Arthropoda	Insecta	Ephemeroptera	NA	NA	NA
KF438113.1	92.053	91.053	Eukaryota	Arthropoda	Insecta	Ephemeroptera	NA	NA	NA
KF438116.1	90.26	89.26	Eukaryota	Arthropoda	Insecta	Ephemeroptera	NA	NA	NA
KF438117.1	90.909	89.909	Eukaryota	Arthropoda	Insecta	Ephemeroptera	NA	NA	NA
KF438118.1	90.909	89.909	Eukaryota	Arthropoda	Insecta	Ephemeroptera	NA	NA	NA
KF438119.1	90.26	89.26	Eukaryota	Arthropoda	Insecta	Ephemeroptera	NA	NA	NA
KF438121.1	91.391	90.391	Eukaryota	Arthropoda	Insecta	Ephemeroptera	NA	NA	NA
KF499165.1	92	91	Eukaryota	Arthropoda	Insecta	Psocoptera	NA	NA	NA
KF499223.1	90.066	89.066	Eukaryota	Arthropoda	Insecta	Psocoptera	NA	NA	NA
KF534726.1	97.209	96.209	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KF562761.1	96.19	95.19	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KF644582.1	96.19	95.19	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KF644583.1	96.618	95.618	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KF644584.1	93.269	92.269	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KF684946.1	95.283	94.283	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KF701060.1	96.135	95.135	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KF800698.1	96.682	95.682	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KF828224.1	89.82	88.82	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
KJ124555.1	96.682	95.682	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KJ128677.1	96.364	95.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KJ128678.1	96.364	95.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KJ128810.1	96.364	95.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KJ128812.1	96.38	95.38	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KJ128895.1	95	94	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KJ128904.1	89.091	88.091	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
KJ192198.1	91.866	90.866	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KJ408269.1	96.927	95.927	Eukaryota	unknown	Oomycota	Peronosporales	NA	NA	NA
KJ442621.1	91.866	90.866	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KJ631624.1	97.573	96.573	Eukaryota	Chordata	Aves	Charadriiformes	NA	NA	NA
KJ778677.1	96.209	95.209	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KJ794188.1	96.209	95.209	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KJ794189.1	96.209	95.209	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KJ874440.1	92.344	91.344	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KJ913674.1	93.78	92.78	Eukaryota	Chordata	Aves	Podicipediformes	NA	NA	NA
KM055378.1	97.196	96.196	Eukaryota	Chordata	Actinopteri	Scombriformes	NA	NA	NA
KM055379.1	97.196	96.196	Eukaryota	Chordata	Actinopteri	Scombriformes	NA	NA	NA
KM073334.1	92.246	91.246	Eukaryota	Rhodophyta	Florideophyceae	Corallinales	NA	NA	NA
KM186199.1	97.309	96.309	Eukaryota	Chordata	Actinopteri	Cichliformes	NA	NA	NA
KM186201.1	97.309	96.309	Eukaryota	Chordata	Actinopteri	Cichliformes	NA	NA	NA
KM186202.1	97.309	96.309	Eukaryota	Chordata	Actinopteri	Cichliformes	NA	NA	NA
KM434235.1	94.406	93.406	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KM435031.1	91.866	90.866	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
KM435032.1	90.909	89.909	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
KM455570.1	96.682	95.682	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KM507782.1	98.058	97.058	Eukaryota	Chordata	Aves	Charadriiformes	NA	NA	NA
KM583832.1	91.121	90.121	Eukaryota	Chordata	Actinopteri	Gobiiformes	NA	NA	NA
KM651784.1	97.196	96.196	Eukaryota	Chordata	Actinopteri	Scombriformes	NA	NA	NA
KP013087.1	92.857	91.857	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
KP013112.1	92.273	91.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
KP026178.1	96.209	95.209	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KP057881.1	92.344	91.344	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KP237964.1	90.868	89.868	Eukaryota	Chordata	Actinopteri	Perciformes	NA	NA	NA
KP238480.1	96.209	95.209	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KP255959.1	89.45	88.45	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
KP259548.1	97.196	96.196	Eukaryota	Chordata	Actinopteri	Scombriformes	NA	NA	NA
KP259551.1	97.196	96.196	Eukaryota	Chordata	Actinopteri	Scombriformes	NA	NA	NA
KP313718.1	96.19	95.19	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KP710957.1	93.981	92.981	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
KP795046.1	90.37	89.37	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KP881611.1	96.209	95.209	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KP943133.1	96.209	95.209	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KP981363.1	96.209	95.209	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KP981364.1	95.735	94.735	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KR075132.1	91.667	90.667	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
KR149143.1	90.833	89.833	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
KR476828.1	98.058	97.058	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KR476829.1	98.058	97.058	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KR476833.1	96.818	95.818	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KR476865.1	95.023	94.023	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KR476867.1	91.284	90.284	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
KR476869.1	91.121	90.121	Eukaryota	Chordata	Actinopteri	Gobiiformes	NA	NA	NA
KR476883.1	97.738	96.738	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KR476885.1	98.636	97.636	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KR476898.1	89.091	88.091	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
KR476914.1	96.818	95.818	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KR476922.1	97.738	96.738	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KR476946.1	96.364	95.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KR476947.1	95.023	94.023	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KR476965.1	97.738	96.738	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KR476967.1	98.636	97.636	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KR476978.1	96.364	95.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KR476979.1	89.091	88.091	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
KR821135.1	96.209	95.209	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KR867679.1	95.735	94.735	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KT072718.1	95.265	94.265	Eukaryota	unknown	Oomycota	Peronosporales	NA	NA	NA
KT345702.1	96.667	95.667	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KT350610.1	89.091	88.091	Eukaryota	Chordata	Actinopteri	Siluriformes	NA	NA	NA
KT427463.1	96.209	95.209	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KT427465.1	96.682	95.682	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KT601093.1	91.244	90.244	Eukaryota	Chordata	Actinopteri	Gobiiformes	NA	NA	NA
KT625451.1	96.711	95.711	Eukaryota	Arthropoda	Insecta	Ephemeroptera	NA	NA	NA
KT625454.1	96.711	95.711	Eukaryota	Arthropoda	Insecta	Ephemeroptera	NA	NA	NA
KT625455.1	96.711	95.711	Eukaryota	Arthropoda	Insecta	Ephemeroptera	NA	NA	NA
KT696194.1	89.375	88.375	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	unknown	NA
KT865772.1	98.901	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
KT865792.1	98.901	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
KT865794.1	98.098	97.098	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
KT865800.1	98.098	97.098	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
KT865803.1	98.901	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
KT865809.1	98.098	97.098	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
KT865810.1	98.901	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
KT865812.1	98.901	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
KT865814.1	98.098	97.098	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
KT865818.1	96.237	95.237	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA
KT865827.1	98.626	97.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
KT865871.1	97.826	96.826	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
KT874463.1	94.398	93.398	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
KT893455.1	96.639	95.639	Eukaryota	unknown	Oomycota	Peronosporales	NA	NA	NA
KT893456.1	96.639	95.639	Eukaryota	unknown	Oomycota	Peronosporales	NA	NA	NA
KT946598.1	96.089	95.089	Eukaryota	unknown	Oomycota	Peronosporales	NA	NA	NA
KT956324.1	96.296	95.296	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
KT956326.1	91.975	90.975	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
KT956328.1	96.296	95.296	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
KT956329.1	90.854	89.854	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
KU140668.1	94.787	93.836	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KU211647.1	96.209	95.209	Eukaryota	Chordata	Aves	Anseriformes	NA	NA	NA
KU759841.1	95.778	94.778	Eukaryota	Porifera	Demospongiae	Spongillida	NA	NA	NA
KX158462.1	92.582	91.582	Bacteria	unknown	unknown	unknown	unknown	unknown	NA
KX306822.1	95.211	94.211	Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	NA	NA	NA
KX306823.1	95.211	94.211	Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	NA	NA	NA
KX347589.1	97.309	96.309	Eukaryota	Chordata	Actinopteri	Cichliformes	NA	NA	NA
KX405004.1	95.238	94.238	Eukaryota	unknown	Oomycota	Saprolegniales	NA	NA	NA
KX405005.1	94.78	93.78	Eukaryota	unknown	Oomycota	Saprolegniales	NA	NA	NA
KX420660.1	93.373	92.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
KX595334.1	97.758	96.758	Eukaryota	Chordata	Actinopteri	Cichliformes	NA	NA	NA
KX644890.1	89.855	88.855	Eukaryota	Chordata	Aves	Charadriiformes	NA	NA	NA
KX781690.1	90.909	89.909	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
KX865623.1	89.051	88.051	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KX865628.1	89.051	88.051	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KX890652.1	93.976	92.976	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
KX890653.1	94.578	93.578	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
KX890654.1	93.333	92.333	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
KX890655.1	93.976	92.976	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
KX890656.1	93.373	92.373	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
KX890690.1	96.407	95.407	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
KX890692.1	95.808	94.808	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
KX890694.1	95.808	94.808	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
KX890698.1	98.795	97.795	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
KX890699.1	95.808	94.808	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
KX890700.1	96.407	95.407	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
KX890701.1	96.407	95.407	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
KX890723.1	98.795	97.795	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
KX890750.1	98.795	97.795	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
KX890776.1	96.407	95.407	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
KX890783.1	94.012	93.012	Eukaryota	Arthropoda	Insecta	Odonata	NA	NA	NA
KX902250.1	89.573	88.573	Eukaryota	Chordata	Aves	Columbiformes	NA	NA	NA
KY009736.1	91.866	90.866	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KY009737.1	96.172	95.172	Eukaryota	Chordata	Aves	Gruiformes	NA	NA	NA
KY231829.1	96.364	95.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KY231830.1	91.284	90.284	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
