qseqid	pident	min_pident	K	P	C	O	F	G	S
JX524646.1	90.164	80.164	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	unknown	NA
JX099439.1	90.909	80.909	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	unknown	NA
JX099441.1	90.984	80.984	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	unknown	NA
MF115622.1	90.441	88.529	Eukaryota	Arthropoda	Ostracoda	Podocopida	Candonidae	NA	NA
MF115614.1	91.852	83.939	Eukaryota	Arthropoda	Ostracoda	Podocopida	Candonidae	NA	NA
AP014656.1	90.37	81.176	Eukaryota	Arthropoda	Ostracoda	Podocopida	Candonidae	NA	NA
MH407286.1	93.865	83.865	Eukaryota	Arthropoda	Insecta	Hemiptera	Miridae	NA	NA
MF352325.1	90.37	80.37	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
KP795046.1	90.37	80.37	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
HQ230378.1	90.741	80.741	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	NA	NA
HQ230381.1	90.741	80.741	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	NA	NA
HQ230380.1	91.358	81.358	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	NA	NA
HQ230370.1	90.683	80.683	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	NA	NA
KP237964.1	90.868	80.868	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	NA	NA
FJ887745.1	90.868	80.868	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	NA	NA
MF667291.1	93.865	83.865	Eukaryota	Arthropoda	Insecta	Hemiptera	Miridae	NA	NA
MF667302.1	91.358	81.358	Eukaryota	Arthropoda	Insecta	Hemiptera	Miridae	NA	NA
MH699836.1	90.367	80.367	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
MH699829.1	90.367	80.367	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
MK372469.1	91.045	81.045	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
MK372467.1	90.299	80.299	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
MF352312.1	91.045	81.045	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
MK372468.1	91.045	81.045	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
MK372465.1	90.299	80.299	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
MK372466.1	90.299	80.299	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
MF352346.1	91.045	81.045	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	NA	NA
NC_039437.1	90.909	80.909	Eukaryota	Arthropoda	Insecta	Thysanoptera	Thripidae	NA	NA
AP005990.1	90.367	80.367	Eukaryota	Chordata	Actinopteri	Perciformes	Percidae	NA	NA
AP014762.1	90.323	80.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014784.1	90.323	80.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014791.1	90.323	80.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014761.1	90.323	80.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014790.1	90.323	80.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014770.1	90.323	80.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014787.1	90.323	80.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014766.1	90.323	80.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014796.1	90.323	80.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014786.1	90.323	80.323	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
EU332580.1	90.446	80.446	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Naticidae	NA	NA
CP017171.1	97.568	87.568	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	NA	NA
CP017170.1	97.838	87.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	NA	NA
CP017172.1	97.838	87.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	NA	NA
CP017174.1	97.838	87.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	NA	NA
CP017169.1	97.838	87.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	NA	NA
CP017173.1	97.838	87.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	NA	NA
CP016640.1	94.536	0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP000384.1	96.216	0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP050192.1	96.486	0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP009914.1	97.838	0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP022208.1	92.663	0	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
CP021354.1	92.623	0	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
CP011773.1	94.809	0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP000580.1	96.216	0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP019420.1	97.027	0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP020809.1	98.108	0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP040719.1	92.663	0	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
CP041769.1	92.623	0	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
CP032675.1	92.663	0	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
CP025546.1	94.07	0	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
CP026746.1	92.35	0	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
AP022569.1	92.162	0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP034072.1	98.919	0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP015596.1	97.838	0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP000518.1	96.216	0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
LR215973.1	92.35	0	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
CP046572.1	92.623	0	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
CP011022.1	98.108	0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP039432.1	92.077	0	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
MF667329.1	74.691	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KC594825.1	81.212	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
MK415097.1	73.885	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KY123120.1	73.171	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
GQ258369.1	79.641	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AY252735.1	78.182	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AY252752.1	77.844	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX437733.1	77.439	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX842688.1	76.506	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
MH114178.1	78.049	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
FJ456943.1	77.576	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
EF487282.1	79.641	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
GQ258377.1	74.096	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
GQ258388.1	74.251	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
MH846301.1	77.576	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
JQ782757.1	79.042	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KY021074.1	71.233	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
MK994771.1	72.297	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KJ775864.1	68.243	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KJ627225.1	72.789	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KY007143.1	76.027	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KY021075.1	71.233	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KP970613.1	75	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KT247375.1	78.767	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KX713237.1	70	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KC847114.1	81.818	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
MK994777.1	72.028	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KC848655.1	77.241	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KY007142.1	68.056	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KY021073.1	71.233	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KC441487.1	70.861	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
MF414415.1	68.276	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KF030962.1	70.27	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
KF030963.1	70.27	0	Eukaryota	Mollusca	Bivalvia	Unionida	NA	NA	NA
AF154777.1	79.268	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890690.1	77.907	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
LC035010.1	89.506	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890725.1	78.613	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890693.1	78.035	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KT425082.1	73.333	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KJ002971.1	71.951	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890701.1	77.907	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890724.1	77.457	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890695.1	78.161	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890691.1	78.035	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890748.1	78.035	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890700.1	77.907	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890696.1	78.035	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890689.1	78.035	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
MN356096.1	74.699	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890698.1	78.161	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KM878958.1	75.926	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AF154776.1	78.659	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AF154778.1	79.268	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AF266076.1	77.907	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890723.1	78.161	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KF438110.1	63.975	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
JQ888476.1	76.19	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
LN868649.1	66.258	0	Eukaryota	Arthropoda	NA	NA	NA	NA	NA
KX890694.1	77.907	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AY749771.1	63.75	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
FJ443041.1	65.455	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
JX294128.1	79.167	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
FJ443039.1	69.136	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890697.1	77.457	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890703.1	78.035	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
EU477673.1	77.907	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890699.1	78.363	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890733.1	78.035	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
GQ502451.1	69.753	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890749.1	78.736	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
MN023276.1	69.136	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
MN298795.1	71.166	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890692.1	78.363	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890702.1	78.035	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890750.1	78.161	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890726.1	78.035	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
JQ782772.1	75.152	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AF067274.1	78.281	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
MH167467.1	91.781	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
LC097788.1	91.324	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
EF218644.1	79.821	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KF415300.1	81.614	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
FJ460198.1	79.821	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AF067279.1	75.566	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KM406309.1	79.279	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
MF179423.1	82.727	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
EF119309.1	83.562	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
MH167468.1	91.781	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
MN057596.1	81.651	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KX234656.1	84.163	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
LC493910.1	83.636	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KX897946.1	84.091	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
DQ784728.1	87.273	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
MN057607.1	81.651	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AF491110.1	82.96	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
GQ412300.1	84.091	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
LC097790.1	91.324	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AF491120.1	77.679	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
MN057616.1	81.651	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AF067270.1	76.233	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
JN182927.1	87.273	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KM406308.1	76.233	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
DQ027914.1	83.562	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
HQ232432.1	76.786	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AP006807.1	89.545	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AB282848.1	100	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KR779498.1	83.562	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
EF458465.1	83.562	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
DQ444481.1	87.273	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
FJ460204.1	78.733	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
MH167469.1	91.781	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AY583124.1	90	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KX120077.1	82.353	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
MF179434.1	82.727	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
LC493909.1	83.182	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
HQ232431.1	76.682	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
EF218651.1	78.733	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KT358478.1	81.651	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KF415416.1	77.027	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AF067271.1	77.928	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AY830686.1	90.411	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
EF218652.1	78.829	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
JF457571.1	79.091	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
MN057620.1	81.651	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
MK804612.1	82.727	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
MN057610.1	81.651	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AY292659.1	87.273	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KF415344.1	73.333	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
GQ267193.1	91.324	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KR476870.1	77.828	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KF415478.1	79.091	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
JF457572.1	79.091	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
HQ232430.1	77.13	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
DQ678238.1	84.091	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
MF572023.1	82.727	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KP710957.1	88.837	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KF415458.1	79.638	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
EF143373.1	88.837	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
EU342186.1	82.488	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AP014752.1	78.182	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
EU342185.1	82.488	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
DQ345333.1	88.837	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
MF457638.1	80.269	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KM282925.1	77.439	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AB265397.1	78.261	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AJ781539.1	74.375	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AJ971732.1	69.325	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX890783.1	77.907	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KF438112.1	65.625	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AY648140.1	74.39	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KF438109.1	64.596	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX057737.1	75	0	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
AY252773.1	74.405	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KF438108.1	63.975	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KT696194.1	78.659	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AB026615.1	74.699	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KF438106.1	64.596	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
GQ343272.1	64.881	0	Eukaryota	Arthropoda	NA	NA	NA	NA	NA
EU099463.1	87.678	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AP011067.1	90.566	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
DQ462677.1	86.256	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AY072685.1	87.678	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AB205420.1	93.868	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AY952484.2	90.566	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
EU848469.1	87.678	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AB205424.1	90.566	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AY749756.1	67.901	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
FJ443032.1	67.683	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
FJ443033.1	65.244	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KX120066.1	81.735	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
LC098485.1	88.372	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KF415394.1	88.372	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KF415339.1	80.184	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
MK293944.1	79.358	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AF491069.1	74.886	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KF415440.1	82.569	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KM657956.1	82.569	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KX095203.1	78.082	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
JN615254.1	72.956	0	Eukaryota	Arthropoda	NA	NA	NA	NA	NA
AJ971744.1	71.519	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AJ971774.1	78.667	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	NA	NA	NA
AJ971785.1	67.105	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	NA	NA	NA
AJ971742.1	67.742	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
HM636998.1	67.949	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
GQ118283.1	67.722	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AJ971767.1	72.785	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AJ971770.1	75	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AJ971779.1	71.154	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
GU936204.1	69.62	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	NA	NA	NA
AJ971727.1	75.159	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
JN627431.1	74.843	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AJ971773.1	71.519	0	Eukaryota	Arthropoda	NA	NA	NA	NA	NA
HM637021.1	67.949	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AJ971786.1	70.513	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AJ971755.1	71.429	0	Eukaryota	Arthropoda	NA	NA	NA	NA	NA
AJ971739.1	71.975	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AJ971778.1	76.433	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AJ971728.1	71.069	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
HM636997.1	67.949	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
AJ971763.1	69.935	0	Eukaryota	Arthropoda	Insecta	Ephemeroptera	NA	NA	NA
AJ971772.1	75.159	0	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
KY231826.1	85.202	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
EU853296.1	95	0	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KX611160.1	85.65	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KR476966.1	95	0	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
AJ247045.1	95	0	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
EU853298.1	93.578	0	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KJ874428.1	85.202	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KU668580.1	85.202	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KR476967.1	95	0	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
MG570446.1	92.727	0	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
AP010775.1	92.727	0	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KU668577.1	85.202	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AF038484.1	95	0	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
MF443768.1	85.202	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
JF496198.1	85.65	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
EF483931.1	85.714	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
DQ464926.1	85.65	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KR476838.1	85.65	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
GU138989.1	85.65	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
GQ406258.1	85.65	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KR476883.1	94.545	0	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
KU668574.1	85.202	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KR476884.1	95	0	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
JQ436550.1	95.023	0	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
AJ247059.1	94.57	0	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
MF443769.1	85.202	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
KU668576.1	85.65	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
MF443758.1	85.202	0	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
AJ247040.1	95	0	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA
