qseqid	pident	min_pident	K	P	C	O	F	G	S
LT602565.1	93.865	93.865	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
LT602562.1	93.865	93.865	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
LT602559.1	93.865	93.865	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
LT602578.1	93.865	93.865	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
LN995182.1	93.865	93.865	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
HE613701.1	98.16	98.16	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
LN995189.1	94.512	94.512	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
LT602581.1	93.865	93.865	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
LT883039.1	98.16	98.16	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
LT602561.1	93.252	93.252	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
LN995185.1	98.16	98.16	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
LN995181.1	95.092	95.092	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
LT602563.1	93.865	93.865	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
CP022344.1	95.342	95.342	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium violaceum
CP025429.1	94.099	94.099	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium violaceum
CP017707.1	93.789	93.789	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium violaceum
CP038817.1	98.108	98.108	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Rodentibacter	Rodentibacter pneumotropicus
JN209966.1	97.579	97.579	Eukaryota	Porifera	Demospongiae	Spongillida	Spongillidae	Ephydatia	Ephydatia muelleri
CP015596.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium aurum
CP002825.1	96.399	96.399	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Formosa	Formosa sp. Hel1_31_208
AP014583.1	98.333	98.333	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Formosa	Formosa sp. Hel1_31_208
NR_076892.1	96.399	96.399	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Formosa	Formosa sp. Hel1_31_208
CP027942.1	97.832	97.832	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agrococcus	Agrococcus carbonis
LT629791.1	99.723	99.723	Bacteria	Actinobacteria	Actinobacteria	Jiangellales	Jiangellaceae	Jiangella	Jiangella sp. DSM 45060
JF424154.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. TLI_053
LT629771.1	99.723	99.723	Bacteria	Actinobacteria	Actinobacteria	Jiangellales	Jiangellaceae	Jiangella	Jiangella alkaliphila
CP025119.1	100	100	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp. Hel1_33_78
AP022591.1	98.907	98.907	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rutilum
LR134355.1	96.458	96.458	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rutilum
AP022604.1	96.458	96.458	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rutilum
NR_102996.2	99.18	99.18	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rutilum
NG_041981.1	99.18	99.18	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rutilum
CP003169.1	99.18	99.18	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rutilum
CP019704.1	100	100	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp. KT 15
LR131475.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
CP017001.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131412.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131491.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131444.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR129696.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131300.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LN999945.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131396.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131364.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131428.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131332.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131348.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131460.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131380.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131316.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
NR_077007.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Frankia	Frankia sp.
CT573213.2	100	100	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Frankia	Frankia sp.
HQ421623.1	96.505	96.505	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Dipterocladia	Dipterocladia arabiensis
HQ421169.1	96.774	96.774	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Laurenciella	Laurenciella marilzae
MF101439.1	97.849	97.849	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Vertebrata	Vertebrata thuyoides
MK814737.1	95.699	95.699	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Vertebrata	Vertebrata australis
MF101424.1	95.43	95.43	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Vertebrata	Vertebrata australis
MF101426.1	97.849	97.849	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Vertebrata	Vertebrata australis
KY573931.1	96.448	96.448	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Polysiphonia	Polysiphonia schneideri
MF115620.1	94.074	94.074	Eukaryota	Arthropoda	Ostracoda	Podocopida	Candonidae	Candona	Candona directa
MF115621.1	93.382	93.382	Eukaryota	Arthropoda	Ostracoda	Podocopida	Candonidae	Candona	Candona directa
MF115617.1	94.074	94.074	Eukaryota	Arthropoda	Ostracoda	Podocopida	Candonidae	Candona	Candona orbiculata
MF115614.1	93.939	93.939	Eukaryota	Arthropoda	Ostracoda	Podocopida	Candonidae	Candona	Candona orbiculata
MF172713.1	98.485	98.485	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Wyeomyia	Wyeomyia rorotai
MF172709.1	98.485	98.485	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Wyeomyia	Wyeomyia pseudopecten
EF380281.1	94.66	94.66	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	Pinguinus	Pinguinus impennis
AY498703.1	100	100	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Lampsilis	Lampsilis siliquoidea
KX234656.1	93.636	93.636	Eukaryota	Chordata	Actinopteri	unknown	Sillaginidae	Sillago	Sillago flindersi
GQ412300.1	93.607	93.607	Eukaryota	Chordata	Actinopteri	unknown	Sillaginidae	Sillago	Sillago flindersi
MH407286.1	93.865	93.865	Eukaryota	Arthropoda	Insecta	Hemiptera	Miridae	Lygocorides	Lygocorides rubricans
AP018510.1	100	100	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia sp. (in: Bacillariophyta)
KT893455.1	97.486	97.486	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Peronospora	Peronospora effusa
KT893456.1	97.486	97.486	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Peronospora	Peronospora effusa
HM594506.1	100	100	Eukaryota	Arthropoda	Insecta	Orthoptera	Rhaphidophoridae	Micropathus	Micropathus sp. JF1
EF434607.1	98.056	98.056	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia palea
EU518636.1	99.296	99.296	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Sinanodonta	Sinanodonta woodiana
KT326918.1	97.183	97.183	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio pictorum
MF667291.1	93.865	93.865	Eukaryota	Arthropoda	Insecta	Hemiptera	Miridae	Rhabdomiris	Rhabdomiris striatellus
KX785242.1	100	100	Eukaryota	Arthropoda	Insecta	Lepidoptera	Noctuidae	Acrapex	Acrapex sp. ACTAG8203
KT072718.1	99.724	99.724	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Pseudoperonospora	Pseudoperonospora humuli
EU427470.1	98.603	98.603	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora sansomeana
DQ832718.1	98.603	98.603	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora sansomeana
DQ832717.1	98.607	98.607	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora sansomeana
KT946598.1	96.648	96.648	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora sansomeana
MK059815.1	100	100	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Leptohyphidae	Tricorythodes	Tricorythodes dimorphus
MK059811.1	100	100	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Leptohyphidae	Tricorythodes	Tricorythodes barbus
JN003937.1	100	100	Eukaryota	Arthropoda	Chilopoda	Scolopendromorpha	Scolopendridae	Digitipes	Digitipes barnabasi
JN003941.1	97.122	97.122	Eukaryota	Arthropoda	Chilopoda	Scolopendromorpha	Scolopendridae	Digitipes	Digitipes barnabasi
MK483513.1	99.156	99.156	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
MK483525.1	99.156	99.156	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
MK483519.1	99.156	99.156	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
MK483527.1	99.156	99.156	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
MK483521.1	99.156	99.156	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
MK483511.1	99.156	99.156	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
MK483520.1	99.156	99.156	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
MK483514.1	99.156	99.156	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
KJ564231.1	99.578	99.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
MK483526.1	99.156	99.156	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
MK483518.1	99.156	99.156	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
MK483524.1	99.156	99.156	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
KJ564220.1	99.578	99.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
MK483386.1	99.153	99.153	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
MK483390.1	99.153	99.153	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
MK483389.1	99.153	99.153	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
MK483380.1	99.153	99.153	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
MK483377.1	99.153	99.153	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata
AB105447.1	99.528	99.528	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Auxis	Auxis rochei
LN558762.1	99.528	99.528	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Auxis	Auxis rochei
MF179434.1	99.091	99.091	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes paucispinis
MF179423.1	99.091	99.091	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes paucispinis
JX155863.1	100	100	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	Chroicocephalus	Chroicocephalus ridibundus
FJ426636.1	100	100	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus angularis
KM051967.1	93.137	93.137	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus angularis
KM051968.1	93.137	93.137	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus angularis
MN298795.1	93.082	93.082	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Heptageniidae	Epeorus	Epeorus rheophilus
MN298794.1	93.082	93.082	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Heptageniidae	Epeorus	Epeorus montanus
MN423282.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Cyamiidae	Cyamiocardium	Cyamiocardium denticulatum
MN423281.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Cyamiidae	Cyamiocardium	Cyamiocardium dahli
MN913664.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium cf. hallae AU02/3
MN913663.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium cf. hallae AU02/4
MN982265.1	100	100	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Callibaetis	Callibaetis sp. LACM RW17.107.3445
MN982264.1	100	100	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Callibaetis	Callibaetis sp. LACM RW17.107.3446
KC614009.1	95.169	95.169	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Atlantisia	Atlantisia rogersi
HQ833701.1	96.19	96.19	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Mergus	Mergus merganser
KC614031.1	94.258	94.258	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Rallus	Rallus aquaticus
NC_042908.1	100	100	Eukaryota	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinus	Eristalinus fuscicornis
NC_042907.1	100	100	Eukaryota	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinus	Eristalinus barclayi
JX971538.1	99.531	99.531	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Luciogobius	Luciogobius grandis
AB522683.1	99.18	99.18	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	Corbicula fluminea
AB522678.1	98.23	98.23	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	Corbicula fluminea
AB522680.1	98.319	98.319	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	Corbicula fluminea
AB522669.1	99.18	99.18	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	Corbicula fluminea
AB522681.1	98.374	98.374	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	Corbicula fluminea
NC_046704.1	99.359	99.359	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Naticidae	Cryptonatica	Cryptonatica andoi
NC_046598.1	99.359	99.359	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Naticidae	Cryptonatica	Cryptonatica janthostoma
HM449120.1	100	100	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus gammarus
MK000268.1	100	100	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus gammarus
FJ174888.1	100	100	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus gammarus
MK000254.1	100	100	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus gammarus
KX420660.1	100	100	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus gammarus
HQ402925.1	100	100	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus gammarus
AF370876.1	100	100	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus gammarus
LC191203.1	100	100	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus gammarus
EU882875.1	100	100	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus gammarus
DQ666843.1	100	100	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus gammarus
MH300623.1	100	100	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus gammarus
LC191204.1	100	100	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus gammarus
LC191205.1	100	100	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus gammarus
CP017171.1	97.568	97.568	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Stigmatella	Stigmatella aurantiaca
CP017170.1	97.838	97.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Stigmatella	Stigmatella aurantiaca
CP017172.1	97.838	97.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Stigmatella	Stigmatella aurantiaca
CP017173.1	97.838	97.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Stigmatella	Stigmatella aurantiaca
CP017169.1	97.838	97.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Stigmatella	Stigmatella aurantiaca
CP017174.1	97.838	97.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Stigmatella	Stigmatella aurantiaca
EU755254.1	99.528	99.528	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos
XM_010834727.1	100	100	Eukaryota	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos mutus
XM_005892262.2	100	100	Eukaryota	Chordata	Mammalia	Artiodactyla	Bovidae	Bison	Bison bison
XM_032137549.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus leucogenys
XM_032137551.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus leucogenys
XM_032137555.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus leucogenys
XM_032137552.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus leucogenys
XM_032137572.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus leucogenys
XM_032137557.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus leucogenys
XM_032137550.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus leucogenys
XM_032137554.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus leucogenys
XM_030813186.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Hylobates	Hylobates moloch
XM_030813185.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Hylobates	Hylobates moloch
XM_030813188.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Hylobates	Hylobates moloch
XM_030813187.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Hylobates	Hylobates moloch
XM_030813192.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Hylobates	Hylobates moloch
XM_012506754.2	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Hylobates	Hylobates moloch
XM_030813202.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Hylobates	Hylobates moloch
XM_030813190.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Hylobates	Hylobates moloch
XM_030813189.1	100	100	Eukaryota	Chordata	Mammalia	Primates	Hylobatidae	Hylobates	Hylobates moloch
NR_076107.1	99.73	99.73	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	NA
CP000511.1	99.73	99.73	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	NA
AB522663.1	99.18	99.18	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AY097203.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AB522659.1	99.18	99.18	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
JX399588.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AB522662.1	99.18	99.18	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AY097191.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
KY426903.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AY097253.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AB522660.1	97.581	97.581	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AY097250.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
KY021084.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AB522665.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AB522657.1	99.18	99.18	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
MH304357.1	99.18	99.18	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
MH304358.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AY097241.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
KC429294.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AY097248.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AB522656.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AF038999.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AB522658.1	99.187	99.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
KY426904.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
KX254564.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AB522661.1	98.374	98.374	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AY097255.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AB522664.1	99.18	99.18	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
KX192356.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AY097205.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
DQ280039.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
KU318349.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AY097236.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AY097204.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AF152024.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AY097256.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AB522655.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
JX399587.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
AB699944.1	93.373	93.373	Eukaryota	Arthropoda	Insecta	Diptera	Tachinidae	Exorista	NA
JX068842.1	97.706	97.706	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	NA
KC466568.1	98.113	98.113	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Aythya	NA
